t_id,probability
27837,0.473864
13699,0.502314
31133,0.512708
3843,0.516901
28709,0.513901
18039,0.536792
19974,0.488102
14696,0.543915
23521,0.471238
14953,0.469709
7572,0.490224
12351,0.465597
14210,0.487952
31044,0.511771
20571,0.473933
14925,0.526914
24464,0.515226
8195,0.512618
27652,0.487452
21420,0.520103
17901,0.52774
5998,0.506439
31450,0.547112
5966,0.4896
9862,0.462269
15325,0.482178
27362,0.527365
23329,0.535103
25430,0.473401
6520,0.511072
13954,0.52962
18041,0.517699
14938,0.503796
3546,0.497858
23133,0.47111
5527,0.487322
8183,0.466309
21560,0.49733
31017,0.474968
25163,0.476177
26232,0.539945
20733,0.509509
20382,0.553927
4050,0.501533
21726,0.542691
9896,0.464153
16192,0.469595
15653,0.503513
2741,0.516275
8355,0.512548
20945,0.518469
27851,0.48909
27034,0.507055
27559,0.546177
27736,0.484798
11815,0.513553
486,0.534037
4344,0.525006
13558,0.483709
24306,0.515419
6445,0.535267
2014,0.530039
3573,0.482646
10760,0.484368
19075,0.484394
27107,0.524325
28484,0.525691
10701,0.529634
29165,0.509387
28387,0.462766
19840,0.528968
4793,0.505086
24153,0.453742
16417,0.510783
12852,0.537564
5300,0.488702
24046,0.501416
20254,0.552872
7541,0.458191
28593,0.499566
19631,0.487757
4997,0.502118
31421,0.484756
6550,0.492946
13576,0.502401
12581,0.495201
399,0.496825
28597,0.507325
8276,0.515472
10962,0.512693
8527,0.477839
19864,0.523557
21007,0.533152
20811,0.510279
11342,0.541287
1312,0.517136
715,0.484242
20364,0.536657
17862,0.530636
24906,0.525432
11630,0.523712
21986,0.505972
3526,0.483275
22203,0.536357
18494,0.487754
16391,0.506132
12737,0.456768
11584,0.46736
18092,0.516938
811,0.546002
10234,0.511662
7545,0.479927
14573,0.511976
17279,0.504799
13207,0.537297
10061,0.527418
8562,0.501592
28945,0.524244
1931,0.479897
26339,0.535846
22602,0.532078
16125,0.494693
10866,0.531296
28076,0.49317
17811,0.532104
26143,0.520678
17869,0.476801
3841,0.506766
13259,0.496369
21781,0.508238
1778,0.499032
20825,0.525029
4618,0.490926
16272,0.526554
15875,0.552499
12157,0.478233
20116,0.519931
5526,0.529283
12916,0.493903
31331,0.512435
31764,0.490892
21761,0.525408
26370,0.470306
14885,0.481019
26682,0.537764
359,0.512298
207,0.495692
7109,0.537211
13214,0.545735
4910,0.555153
20803,0.515056
6802,0.519372
31443,0.51402
29756,0.471762
21989,0.498295
28642,0.463371
26474,0.482642
9361,0.493208
9287,0.522465
7326,0.505356
20031,0.500016
26392,0.53149
16147,0.510307
12026,0.451775
30939,0.491484
15868,0.540122
28631,0.546975
27469,0.500437
540,0.505443
16256,0.455418
9336,0.501763
15041,0.489174
11110,0.521624
3985,0.490223
26204,0.508724
5594,0.539938
858,0.472499
18452,0.531813
1605,0.513277
30479,0.501914
3267,0.482042
17886,0.497759
12415,0.508051
15612,0.548739
23368,0.495021
16266,0.519094
18618,0.532813
4021,0.471773
1216,0.494307
11028,0.489496
13677,0.516966
23891,0.501484
19798,0.537791
21218,0.504253
29425,0.510697
4773,0.516891
30837,0.541308
22302,0.514273
29566,0.477535
26245,0.471982
27252,0.525764
5714,0.486594
4052,0.519751
21124,0.504739
16811,0.466184
30153,0.549004
19023,0.528714
5760,0.485301
24719,0.528765
6631,0.518924
28058,0.481883
5281,0.523391
10105,0.49373
8427,0.485497
19768,0.466883
4879,0.485333
13910,0.482533
20269,0.501202
7863,0.465297
17621,0.548408
25726,0.502932
592,0.521556
23064,0.464643
9281,0.513447
6972,0.472769
16325,0.516995
27880,0.512219
4,0.53832
11625,0.485973
22017,0.511254
248,0.538378
3875,0.533397
3242,0.519303
9280,0.541673
18444,0.51152
22192,0.476474
18683,0.501855
2975,0.48307
1748,0.474294
31478,0.482652
5743,0.488989
3839,0.544199
14089,0.550611
22410,0.526447
22549,0.466407
27914,0.481072
9729,0.503034
31233,0.5122
17293,0.497111
30905,0.476383
8847,0.454428
9474,0.484437
29412,0.476088
31100,0.49711
21086,0.484333
31434,0.464975
24251,0.490005
11270,0.493146
17467,0.522039
11519,0.509151
28830,0.497283
15019,0.493597
14260,0.506616
16551,0.50456
21441,0.537354
18209,0.459558
30470,0.497648
11030,0.500208
11655,0.464438
12778,0.509755
24795,0.521053
11018,0.508726
30044,0.501147
730,0.536573
10361,0.481664
20658,0.493337
28965,0.507613
25869,0.531885
11942,0.552189
3214,0.501329
19914,0.521963
28739,0.513215
16896,0.470282
8313,0.511139
27634,0.536879
25779,0.498723
15572,0.497376
9613,0.556462
8381,0.480841
14750,0.472825
26703,0.478236
11901,0.472488
13158,0.539027
11296,0.52161
18061,0.48035
6891,0.495824
3107,0.520549
6337,0.482079
27273,0.507138
13480,0.513129
7896,0.5418
7158,0.475853
23990,0.524849
30410,0.502568
27377,0.460155
22469,0.530974
18907,0.48977
18699,0.511272
9799,0.505851
6388,0.481191
8887,0.485913
10250,0.517429
6072,0.468219
2782,0.489218
5979,0.540378
1248,0.535029
15195,0.511621
8184,0.52325
7285,0.542761
3948,0.480559
20615,0.490721
20084,0.505169
6889,0.48621
29439,0.499548
23023,0.500421
12736,0.517597
31186,0.495884
28470,0.454276
29129,0.485608
322,0.47237
4521,0.457185
31318,0.496084
24545,0.54665
13618,0.540616
551,0.533555
6410,0.468726
17924,0.521689
3299,0.503499
18631,0.461447
9245,0.498343
10022,0.482688
18809,0.537664
3905,0.501299
8019,0.511711
11167,0.47362
12590,0.468681
11948,0.530742
13894,0.535612
26329,0.465495
20657,0.48666
14800,0.506303
27607,0.529787
23566,0.460536
25390,0.46097
10177,0.533792
17163,0.499639
5231,0.506391
7247,0.509575
5867,0.493554
10627,0.502604
27358,0.513214
4027,0.454392
23092,0.514468
29721,0.513995
23538,0.506464
18275,0.485444
10873,0.489344
5465,0.52558
6585,0.494085
607,0.458314
23093,0.49296
5386,0.453089
12476,0.536974
4836,0.48589
14995,0.544509
30719,0.529202
19198,0.49347
22254,0.50385
20618,0.504625
23336,0.518523
15385,0.50957
27399,0.493959
7342,0.507738
30245,0.486651
17208,0.502835
28883,0.479007
10079,0.47392
22039,0.54047
25370,0.492203
30927,0.524356
23271,0.483214
12265,0.506484
23153,0.507342
6045,0.496127
7327,0.491232
31120,0.511506
3563,0.545319
14442,0.524412
15196,0.55128
7508,0.497075
15206,0.537703
20194,0.525124
2973,0.510555
911,0.551512
16563,0.506999
3547,0.497552
1309,0.515759
29177,0.542857
7892,0.532727
25880,0.511453
6745,0.483119
535,0.510453
10535,0.454068
18784,0.519675
24179,0.483454
30707,0.531847
25583,0.48549
11334,0.469539
10521,0.483071
24408,0.515163
17045,0.506497
18591,0.489997
21596,0.521026
3392,0.517571
26237,0.471611
20907,0.522998
3690,0.480815
772,0.488063
12357,0.51843
2736,0.474305
9863,0.520221
5918,0.496397
26830,0.476817
23693,0.474209
150,0.536038
29113,0.487874
1847,0.542869
19063,0.52536
8874,0.466104
18841,0.494921
15023,0.476841
5798,0.536226
31543,0.520325
29025,0.534473
19409,0.521541
8212,0.475676
631,0.515953
14414,0.507565
24941,0.501793
13529,0.46183
4331,0.512447
23024,0.48286
17429,0.547078
3830,0.545052
22010,0.515471
5126,0.493591
24708,0.463985
29920,0.52984
15698,0.516879
16721,0.481817
13940,0.457664
18986,0.518198
23819,0.514933
29772,0.485951
10035,0.517134
17346,0.482823
683,0.542584
3139,0.516442
16194,0.508494
19620,0.517994
26004,0.50589
20916,0.507335
23310,0.519886
25543,0.4584
24056,0.518776
12519,0.462246
23266,0.541077
20287,0.544726
25452,0.521806
4066,0.484016
17852,0.534325
23802,0.520924
28574,0.512012
25047,0.497594
10374,0.498318
27546,0.547497
6484,0.519278
4965,0.517857
7307,0.517321
314,0.507311
2964,0.516051
4459,0.468033
1361,0.510036
20043,0.485062
28477,0.491602
4858,0.529369
16028,0.466547
18509,0.531267
27529,0.463495
21144,0.528362
15279,0.476243
9712,0.48171
22552,0.485676
22817,0.522593
12555,0.483889
1407,0.483897
27493,0.501232
28957,0.506785
7121,0.512429
17333,0.477041
24693,0.534647
6759,0.477288
8615,0.458617
15750,0.532497
22960,0.493425
16047,0.511082
1755,0.505588
15794,0.48489
21852,0.454312
21820,0.507125
22467,0.534544
24452,0.553239
5775,0.524652
13328,0.522162
29602,0.505968
9723,0.493002
14487,0.529485
27006,0.535525
173,0.509799
422,0.490754
22237,0.530816
7948,0.524426
16815,0.516167
19709,0.526711
26687,0.505054
29385,0.533094
3110,0.523578
8705,0.553407
74,0.510208
8747,0.519775
15673,0.51387
28547,0.540255
29105,0.465124
25519,0.512411
8128,0.533058
1915,0.546808
31730,0.525109
13469,0.487044
22524,0.498183
11139,0.524058
28783,0.558089
5870,0.474604
13822,0.453339
17528,0.497298
19528,0.522811
22127,0.508992
25051,0.514597
6367,0.504149
21552,0.509956
30091,0.471763
544,0.52368
22673,0.458575
4356,0.528464
5871,0.502964
28803,0.534258
6057,0.529831
14181,0.536219
4568,0.481581
16066,0.514979
21187,0.494437
13902,0.488799
6845,0.539086
15677,0.523686
21341,0.499095
8886,0.45631
13926,0.485145
2225,0.475686
31203,0.476841
16364,0.478312
10807,0.490719
5888,0.537374
12890,0.545981
12797,0.50431
9697,0.510315
29316,0.524317
24589,0.524437
2157,0.538531
27999,0.521723
28976,0.506783
3873,0.512822
26556,0.46788
903,0.490734
8889,0.55494
15579,0.506666
6956,0.509052
11594,0.516171
18718,0.477613
6967,0.472668
4876,0.509245
4011,0.49212
10751,0.480027
24051,0.534854
12542,0.454625
29687,0.519807
18105,0.545792
22988,0.522125
21310,0.539908
29971,0.459237
17991,0.542338
21051,0.462022
11932,0.504104
16687,0.47706
10918,0.531477
8717,0.503248
25173,0.491857
1094,0.504545
30375,0.478462
1337,0.497376
18812,0.534119
11599,0.528547
901,0.511816
29519,0.530895
16330,0.507866
30131,0.526444
30920,0.477663
17104,0.489671
4866,0.503253
2801,0.457419
4007,0.545028
25911,0.52553
2947,0.496167
1066,0.474935
9360,0.54175
16765,0.507326
3320,0.527072
5149,0.539053
9806,0.456234
2363,0.494233
16878,0.527524
27518,0.523173
8852,0.539537
12919,0.48006
24912,0.523802
24479,0.523768
4464,0.478605
4245,0.523828
24346,0.521315
21249,0.500606
27483,0.504732
22801,0.480288
19191,0.486593
1225,0.480473
24816,0.48802
12296,0.495244
14784,0.485754
23213,0.542351
8162,0.528125
15647,0.526632
11047,0.486076
7984,0.49712
23490,0.499835
23029,0.525968
5096,0.554668
25125,0.485075
22666,0.496461
4542,0.491528
15753,0.545438
25642,0.480086
9253,0.547188
11739,0.509099
7178,0.479383
8996,0.50253
14258,0.527533
1789,0.467611
20862,0.498316
22822,0.494832
10544,0.512381
20691,0.516022
24195,0.485963
23968,0.479703
19575,0.464791
5985,0.545912
18382,0.507589
30570,0.543306
26686,0.493798
18296,0.48877
2218,0.47548
31425,0.494048
3360,0.499866
28526,0.464235
20756,0.48967
10679,0.514177
29735,0.513949
10352,0.477187
6063,0.518334
3648,0.519262
24706,0.525228
20738,0.504632
1613,0.513287
17055,0.533017
8940,0.532482
23546,0.482302
20467,0.50011
4310,0.499165
22646,0.492604
16148,0.527023
2438,0.492253
9620,0.467705
8119,0.474716
29193,0.555656
9466,0.512545
23618,0.492038
231,0.468946
756,0.459447
16392,0.485927
28251,0.518835
1017,0.456303
27643,0.484724
4279,0.479647
2653,0.541673
7928,0.452027
13787,0.513217
7866,0.492212
24811,0.517229
8236,0.509353
19097,0.466518
24815,0.457462
18370,0.485183
9708,0.516037
2475,0.473008
10421,0.51527
3785,0.496543
8809,0.50992
28722,0.530358
6971,0.517435
10904,0.521028
21131,0.488243
12994,0.518241
22090,0.47516
14076,0.526333
2435,0.511986
20301,0.521263
17570,0.504515
4082,0.530633
6818,0.505451
12051,0.500226
26750,0.538238
19941,0.526286
5078,0.548109
11300,0.505445
1448,0.48476
27405,0.539291
21330,0.512006
30937,0.548223
24801,0.542895
20139,0.48107
10922,0.550243
16293,0.493804
9624,0.491971
3300,0.483859
14405,0.514169
11972,0.531122
30568,0.501256
5,0.510348
12643,0.535198
22805,0.488167
2971,0.500992
30005,0.479281
8486,0.464167
3439,0.538597
15791,0.487853
6985,0.489503
5095,0.488569
6288,0.536329
17311,0.501222
20232,0.540018
25065,0.503301
4151,0.504203
19867,0.470804
21247,0.53356
28673,0.506186
2127,0.511248
28339,0.529295
6115,0.526889
15747,0.531081
21097,0.537721
27445,0.525935
921,0.477379
29834,0.538544
8881,0.494564
14051,0.50504
31703,0.49737
17102,0.510189
19993,0.45889
2052,0.538507
11492,0.522708
10416,0.469549
20189,0.475769
8401,0.485557
27281,0.535969
16345,0.513542
1742,0.47521
20711,0.51859
19233,0.492091
13680,0.497432
23072,0.479807
29490,0.515465
6852,0.480517
28391,0.52141
13996,0.512047
13334,0.514735
23717,0.528202
23075,0.528892
31180,0.479544
28408,0.51152
18565,0.469515
9918,0.473175
2777,0.480349
12912,0.503078
1526,0.529859
23561,0.489418
8932,0.476167
1659,0.496598
28980,0.521831
19250,0.469764
1773,0.499288
18850,0.543624
7466,0.506642
4020,0.514428
15151,0.450163
16481,0.523714
26801,0.472047
26246,0.510874
15119,0.523105
972,0.518165
1657,0.492589
14439,0.482402
26029,0.527936
24436,0.503595
5280,0.519391
5774,0.510786
20473,0.483539
24629,0.49966
24260,0.51296
29644,0.478569
14727,0.525687
9027,0.526042
4570,0.496318
25281,0.521774
26882,0.520338
11587,0.496062
12619,0.484444
13167,0.496028
12008,0.498873
491,0.473456
5793,0.543618
14894,0.508524
11668,0.498565
4486,0.516472
9905,0.540339
8170,0.522275
12163,0.482919
21256,0.517201
23431,0.506824
15623,0.467455
1277,0.495298
22498,0.523124
3764,0.536237
17843,0.457998
24840,0.510627
11351,0.527366
13792,0.537858
12281,0.501933
10195,0.478426
21843,0.496521
31578,0.494525
12235,0.516324
22816,0.504724
23259,0.514174
8365,0.463346
12033,0.539467
14438,0.501255
25729,0.48051
6236,0.49588
10133,0.542224
18807,0.481879
11337,0.529555
16646,0.513294
16830,0.47544
19188,0.518019
20111,0.492935
12477,0.499238
22664,0.495786
7228,0.518888
30854,0.533408
5396,0.527295
3823,0.492357
20686,0.473205
25731,0.493416
3094,0.528787
14602,0.487095
15796,0.538651
25094,0.519783
22938,0.543581
21539,0.506876
29847,0.521224
29160,0.504964
29367,0.52607
29069,0.549512
2385,0.482558
8905,0.529206
3158,0.516778
21777,0.5292
18511,0.516114
3934,0.524283
3664,0.549209
3908,0.511208
5048,0.536366
1183,0.536484
1468,0.516505
3027,0.505834
21055,0.5032
5976,0.470387
4597,0.537653
6632,0.482287
3862,0.526351
23608,0.526152
8692,0.527703
26551,0.531952
22114,0.501009
28189,0.474103
15921,0.537655
5622,0.503131
14232,0.465023
26384,0.489335
15341,0.494874
25243,0.513522
11670,0.522938
8497,0.516605
29442,0.503462
13047,0.497047
12263,0.535869
31285,0.525647
20264,0.495592
3138,0.535668
26412,0.47667
19376,0.505461
15885,0.4512
29092,0.495046
5456,0.504894
18207,0.532113
8733,0.496522
23387,0.477951
21879,0.494123
15655,0.522278
25365,0.51381
18205,0.487576
7907,0.502629
26419,0.474139
2178,0.476501
26081,0.493028
21033,0.47701
16383,0.548643
18118,0.494994
31642,0.475519
17345,0.5351
3521,0.482233
11701,0.481928
13291,0.461076
2034,0.516971
21320,0.547503
18379,0.483681
29184,0.542555
12272,0.508131
11182,0.527962
23234,0.525396
19506,0.514607
28031,0.514403
2834,0.506785
27379,0.522998
14799,0.456358
16304,0.553406
28252,0.550369
28971,0.54149
9800,0.484451
10960,0.516734
10381,0.508606
23102,0.458596
1793,0.50418
3325,0.540977
16269,0.525778
29670,0.471486
21664,0.458497
9031,0.5085
24513,0.471309
22393,0.552962
26325,0.502671
10588,0.536189
12009,0.540606
20318,0.504091
27793,0.527005
7825,0.477661
14592,0.487831
4141,0.464935
7600,0.464582
14362,0.531344
22197,0.464935
13128,0.468879
3822,0.493335
1814,0.536243
2546,0.478379
29133,0.532282
8048,0.504783
303,0.483338
31276,0.47984
1125,0.466936
13209,0.451461
18716,0.525237
28696,0.513432
22493,0.519962
24483,0.499308
1033,0.463931
14753,0.470663
29502,0.490188
4634,0.494316
172,0.518124
963,0.535704
26172,0.546877
30100,0.514174
25989,0.52208
913,0.512093
7811,0.535812
16398,0.460344
25236,0.49874
2935,0.558025
10874,0.496072
12702,0.487957
2647,0.507167
8434,0.467916
13967,0.538729
4348,0.491598
13931,0.461065
6389,0.517758
12506,0.50063
764,0.474388
21688,0.518141
30297,0.535162
7036,0.519424
29880,0.460396
3297,0.504192
29187,0.507376
20823,0.517239
12338,0.466614
8500,0.522638
24300,0.48169
508,0.534423
5198,0.523727
24037,0.539119
27730,0.47947
27810,0.506823
1316,0.48377
12563,0.520974
23382,0.482726
2909,0.538787
24450,0.477166
19107,0.514392
14368,0.497168
27626,0.525605
23128,0.523897
4465,0.504538
24809,0.460691
8776,0.465909
1212,0.520893
15200,0.55127
20416,0.489659
22680,0.531874
19596,0.552314
28284,0.473432
17367,0.480503
22514,0.525343
6634,0.509156
31393,0.527721
7635,0.48547
6132,0.507779
28421,0.519283
25770,0.480714
23070,0.477329
11666,0.537203
9297,0.47479
28950,0.520408
30551,0.508083
3155,0.496828
3591,0.484054
18891,0.520226
18825,0.49759
5007,0.490286
11314,0.505697
28286,0.509404
20878,0.500578
18314,0.509874
25609,0.509491
27550,0.473687
21143,0.483083
23183,0.487117
15911,0.49085
15922,0.501706
15533,0.487022
21261,0.543095
19888,0.518287
24637,0.487716
23328,0.493412
14584,0.497794
26616,0.450871
12482,0.489785
12662,0.477575
22096,0.490891
2750,0.526434
5057,0.54499
9401,0.540773
4811,0.525077
21584,0.493312
9160,0.466193
11070,0.48002
28175,0.544583
10073,0.485175
14529,0.537752
22753,0.49109
4256,0.533039
6750,0.541794
30274,0.467905
4563,0.46619
28181,0.495268
20187,0.520539
26492,0.515994
16350,0.453412
3577,0.533848
29404,0.493086
17243,0.487507
22318,0.470112
20217,0.480632
9867,0.474458
7754,0.48983
18111,0.474023
11796,0.511557
28870,0.473271
15569,0.547764
2166,0.46429
19571,0.49704
20877,0.489016
16669,0.538243
16283,0.522856
31523,0.50689
19315,0.508006
24242,0.52232
19807,0.482352
11321,0.513682
29607,0.534351
7852,0.46424
23765,0.502305
25411,0.496473
15226,0.510897
12194,0.508446
15966,0.489401
21447,0.512223
9238,0.477933
14549,0.474052
24475,0.493336
14530,0.53968
18965,0.536888
26594,0.503045
21624,0.553612
939,0.495667
17204,0.487917
21839,0.471254
22341,0.473598
19034,0.522682
20581,0.487577
25107,0.537954
13373,0.524942
7229,0.503302
4308,0.492395
21121,0.517683
23520,0.535747
13627,0.499445
15045,0.496284
3080,0.481974
6769,0.463839
3111,0.542192
18115,0.515076
6501,0.489214
15669,0.487979
20551,0.518558
24393,0.464148
3932,0.500105
15075,0.541536
1144,0.529264
23845,0.548518
13993,0.466697
18128,0.517774
6143,0.544969
2027,0.535191
26634,0.503295
22242,0.529205
2695,0.517214
30530,0.480453
20125,0.51933
10291,0.507708
29493,0.54384
23749,0.520318
15066,0.460752
7859,0.495583
30820,0.516432
20847,0.525289
26510,0.550758
5715,0.492901
10464,0.466869
24665,0.469822
10865,0.471601
1910,0.486267
17148,0.516222
7068,0.457113
29652,0.542177
14593,0.518102
3834,0.522787
13050,0.550586
19180,0.520016
22972,0.471176
19474,0.533308
6335,0.49134
27611,0.484491
24033,0.49213
7386,0.50894
18708,0.479433
29525,0.50278
15910,0.490205
21599,0.477116
19615,0.527966
26163,0.51477
21281,0.48676
4653,0.533137
24942,0.479157
13159,0.490503
2519,0.48587
7845,0.533125
23467,0.507764
10297,0.542856
16097,0.47449
19843,0.555954
25771,0.474367
26454,0.522488
15448,0.484679
18912,0.52605
19848,0.523698
798,0.529569
14706,0.483072
16353,0.478494
6637,0.516703
8384,0.479394
22105,0.489125
15627,0.549439
5993,0.542052
9438,0.482213
9586,0.482724
10451,0.495571
11841,0.488748
26404,0.524665
31650,0.506492
10877,0.497263
25255,0.511414
10562,0.494037
17737,0.524574
20879,0.477907
979,0.491585
26749,0.535802
572,0.526332
22382,0.551643
2460,0.493091
14895,0.537266
10607,0.468957
25272,0.495955
30066,0.497288
16150,0.541718
12606,0.528193
12470,0.498034
23672,0.514231
1196,0.538624
30426,0.492666
1469,0.542714
17010,0.487112
9576,0.504454
5480,0.52863
28326,0.536543
28453,0.533413
1969,0.482053
5588,0.483712
6362,0.513602
27484,0.515777
12879,0.462092
10259,0.473745
22670,0.531851
4476,0.476506
10511,0.509583
13284,0.502627
27864,0.514912
7454,0.463959
14965,0.480025
1907,0.475557
19861,0.55644
18991,0.508112
5597,0.54138
11933,0.534216
10463,0.509868
22875,0.521709
30965,0.470078
17826,0.496393
9037,0.495129
1783,0.520813
862,0.501157
1724,0.539739
22876,0.513463
31349,0.508429
8515,0.506592
6506,0.495513
7700,0.501697
6475,0.505526
27161,0.48788
6581,0.517056
13111,0.502893
15550,0.491716
12025,0.515397
19613,0.521722
13447,0.505737
16741,0.493022
20203,0.508268
1093,0.47481
31322,0.488163
29373,0.46743
6798,0.480314
29304,0.516438
31281,0.476291
26214,0.528979
15801,0.49675
1523,0.47763
15723,0.532696
